,security_type,symbol,name,primary_exchange,currency,sector
sec-s-28926264c4c047b48349df7f8a453f52,exchange_traded_fund,BEPR,Brompton Flaherty & Crumrine Enhanced Investment Grade Preferred ETF,TSX,CAD,
sec-s-2e388ff33ab643a58276eabdfb097c02,exchange_traded_fund,GIQU,Guardian I3 U.S. Quality Growth ETF - Hedged ETF,TSX,CAD,
sec-s-0718b8bd16f54132bf110662664eee70,exchange_traded_fund,VGRO,Vanguard Growth ETF Portfolio,TSX,CAD,Fractional Trading
sec-s-26c5bee06c514e8a8116ee5033e9e801,exchange_traded_fund,IQD,CI Investments Inc - CI WisdomTree International Qlty Divi Growth Index ETF(Hedged Units),TSX,CAD,
sec-s-535911580f404c9e86147d28e788c959,exchange_traded_fund,CACB,CIBC Active Investment Grade Corporate Bond ETF,TSX,CAD,
sec-s-552473c09bfa46b8b8fba4a480f693ba,exchange_traded_fund,XGRO,iShares Core Growth ETF Portfolio,TSX,CAD,ETFs
sec-s-3bc48ba34a57433e83b5b9aa2febfe1b,exchange_traded_fund,DXV,Dynamic Active Investment Grade Floating Rate ETF,TSX,CAD,ETFs
sec-s-2e388ff33ab643a58276eabdfb097c02,exchange_traded_fund,GIQU,Guardian I3 U.S. Quality Growth ETF - Hedged ETF,TSX,CAD,
sec-s-09663d385d774a8588c63c632cf319a8,exchange_traded_fund,GDEP.B,Guardian Directed Equity Path ETF Unhedged,TSX,CAD,
sec-s-3ab7e408966d43b8b4f996b42021d606,exchange_traded_fund,GGEM,Guardian Fundamental Emerging Markets Equity ETF,TSX,CAD,
sec-s-d5ca9602cd8f46348abd71f91a00b1cb,exchange_traded_fund,GDPY.B,Guardian Directed Premium Yield ETF Unhedged,TSX,CAD,
sec-s-c8c45f5a35224ea3bdf4c67a39574d1d,exchange_traded_fund,GDEP,Guardian Directed Equity Path ETF Hedged,TSX,CAD,
sec-s-71cefbaceb03424087d6f6e9c6a52bff,exchange_traded_fund,GIGR,Guardian I3 Global REIT ETF - Hedged ETF,TSX,CAD,
sec-s-968e09f5877e4f8eaae5869c19c60882,exchange_traded_fund,GIGR.B,Guardian i3 Global REIT ETF Unhedged,TSX,CAD,
sec-s-9e526d56ea5b44439a4b33179abdb7ee,exchange_traded_fund,GGAC,Guardian Fundamental All Country Equity ETF Unhedged ETF,TSX,CAD,
sec-s-0f1d702039ed41acbe3a611985bc08f8,exchange_traded_fund,GIQG.B,Guardian i3 Global Quality Growth ETF Unhedged,TSX,CAD,
sec-s-ee49428994c64664aca3ae808cfee5a8,exchange_traded_fund,GDPY,Guardian Directed Premium Yield ETF Hedged,TSX,CAD,
sec-s-b52d68fabbc2451abb7575378d251e53,exchange_traded_fund,GCBD,Guardian Canadian Bond ETF,TSX,CAD,
sec-s-b55ffd5a65094fd2bdd21707cb521f4b,exchange_traded_fund,GCSC,Guardian Canadian Sector Ctrld Eqty Fnd Unhdgd ETF unts,TSX,CAD,
sec-s-c0aab5f9c348493180ca1496284c3445,exchange_traded_fund,GIQG,Guardian i3 Global Quality Growth ETF Hedged,TSX,CAD,
sec-s-afa1adf888c84c85999c8062d4eaead2,exchange_traded_fund,GIQU.B,Guardian i3 US Quality Growth ETF Unhedged,TSX,CAD,
sec-s-41a581c1273f4a4e950ceebb95785fdc,exchange_traded_fund,HBUG,Horizons GX Cybersecurity Index ETF - Class A,TSX,CAD,
sec-s-36824b4444214f728f5fb37f8d85616b,exchange_traded_fund,HDOC,Horizons GX Telemedicine and Digital Health Index ETF Class A,TSX,CAD,
sec-s-27d5654f0416442fbc148539bdfb3549,exchange_traded_fund,HARB.J,Horizons Tactical Absolute Return Bond ETF Dividend Ser,TSX,CAD,
sec-s-090cb6fcd064412aaabd579ec0129309,exchange_traded_fund,HARB,Horizons Tactical Absolute Return Bond ETF Total Return Ser,TSX,CAD,
sec-s-478c07302bc84a4183c4619b3e7d343d,exchange_traded_fund,HARC,Horizons Absolute Return Global Currency ETF,TSX,CAD,
sec-s-716541d8a2d441e6a9268c558be4194d,exchange_traded_fund,HAZ,Horizons ETFs Management Canada Inc (Class E),TSX,CAD,ETFs
sec-s-6747e442b3af4ff293c012a46582092c,exchange_traded_fund,HAL,Horizons ETFs Management Canada Inc (Class E),TSX,CAD,ETFs
sec-s-e0be4895fdda41c79d164245c285d34c,exchange_traded_fund,HAF,Horizons ETFs Management Canada Inc (Class E),TSX,CAD,ETFs
sec-s-f5996ea46cba41e8b821a68830a506dd,exchange_traded_fund,HAD,Horizons ETFs Management Canada Inc (Class E),TSX,CAD,ETFs
sec-s-521ac502010f4feabf2e496fca5662ff,exchange_traded_fund,HAEB,Horizons ETFs Management Canada Inc (Class A),TSX,CAD,
sec-s-2c1af4c35c1148b5b37e0a6b01e5228a,exchange_traded_fund,HAC,Horizons Seasonal Rotation ETF - Class E,TSX,CAD,ETFs
sec-s-9fcb88d5b08540c091b541b42ce02168,exchange_traded_fund,HAB,Horizons ETFs Management Canada Inc (Class E),TSX,CAD,ETFs
sec-s-2cbe0a1cc27049c7a3ab67bc27f5142c,exchange_traded_fund,HCA,Hamilton Canadian Bank Mean Reversion Index ETF,TSX,CAD,
sec-s-355f535334bd4faf85e794f1a06c415b,exchange_traded_fund,HUBL,Harvest US Bank Leaders Income ETF Class A units,TSX,CAD,ETFs
sec-s-f260c6003bcd459cbd35c086ee2ebd3c,exchange_traded_fund,HHL.B,Harvest Healthcare Leaders Income ETF  Unhedged,TSX,CAD,
sec-s-d1bb6103663a4e6a977f0eb1a8993b47,exchange_traded_fund,HBA,Hamilton Australian Banks Equal-Weight Index ETF,TSX,CAD,
sec-s-d537d0cbd19a4976ab989022ceb02d1d,exchange_traded_fund,HGGG,Harvest Global Gold Giants Index ETF,TSX,CAD,
sec-s-8129011454bb4411b9b345bf7c8890b9,exchange_traded_fund,HCLN,Harvest Clean Energy ETF,TSX,CAD,
sec-s-83107f1441d446618c527271820b3674,exchange_traded_fund,HGR,Harvest Global REIT Leaders Income ETF,TSX,CAD,
sec-s-86e98f15da84437ba5d4f3f462fae0f3,exchange_traded_fund,HHL,Harvest Healthcare Leaders Income ETF - Class A,TSX,CAD,ETFs
sec-s-77029e7dacba457e9e5bf0a49e55da4d,exchange_traded_fund,HSPN,Harvest Portfolios Group Inc (Class A),TSX,CAD,
sec-s-aee2d0052b904ee5bb08bf2f4e9f4983,exchange_traded_fund,HDIV,Hamilton Enhanced Multi Sector Covered Call ETF Class E,TSX,CAD,
sec-s-8f1eb72f3ac6454bad7e55c4ad08fff7,exchange_traded_fund,HFG,Hamilton Global Financials ETF,TSX,CAD,
sec-s-19d356edf144469c8bacf61a0c23b131,exchange_traded_fund,HFT,Hamilton Financials Innovation ETF Class E,TSX,CAD,
sec-s-0dc0664b40e24a7e817622764c7ce51d,exchange_traded_fund,HBF,Harvest Portfolios Group Inc (Class A),TSX,CAD,
sec-s-85a20ef2102044b88ddfec9f3b3d2a7a,exchange_traded_fund,HBF.B,Harvest Brand Leaders Plus Income ETF  Unhedged,TSX,CAD,
sec-s-880bb23f55f643129a5ea5e5946f8fd2,exchange_traded_fund,HUM,Hamilton U.S. Mid/Small-Cap Financials ETF,TSX,CAD,
sec-s-7a02d6d1328845caac96d5b13f1fb976,exchange_traded_fund,HCAL,Hamilton Enhanced Canadian Bank ETF,TSX,CAD,
sec-s-f7b6c9d5e55a4b36acaaa8f760dea6a5,exchange_traded_fund,HFIN,Hamilton Enhanced Canadian Financials ETF,TSX,CAD,Newly listed
sec-s-da225d561d3746d29595f8d643636cf5,exchange_traded_fund,HPF,Harvest Energy Leaders Plus Income ETF - Class A,TSX,CAD,
sec-s-c92cfcc367e749c283dbd56d025f47c3,exchange_traded_fund,TRVL,Harvest Travel & Leisure Index ETF -Class A,TSX,CAD,
sec-s-caa4383810d340d692935a35480834ef,exchange_traded_fund,ORBT,Harvest Space Innovation Index ETF (Class A),TSX,CAD,
sec-s-3ac39c8a71f14065b6854eb67f7e97ee,exchange_traded_fund,HTA.B,Harvest Tech Achievers Growth & Income ETF  Unhedged,TSX,CAD,
sec-s-51bd93e98e654db8936af441d54888aa,exchange_traded_fund,HBLK,Blockchain Technologies ETF Class A units,TSX,CAD,ETFs
sec-s-d1bb6103663a4e6a977f0eb1a8993b47,exchange_traded_fund,HBA,Hamilton Australian Banks Equal-Weight Index ETF,TSX,CAD,
sec-s-85b3e9170813482690198baa05fb167c,exchange_traded_fund,HBGD,Horizons ETFs Management Canada Inc (Class A),TSX,CAD,
sec-s-b6fcbfb14a7d424498f95456f11022d7,exchange_traded_fund,HBIT,BetaPro Bitcoin ETF,TSX,CAD,
sec-s-bfcaf30f0df0430f96e74b1bfeb4ac3c,exchange_traded_fund,HBAL,Horizons Balanced TRI ETF Portfolio Class A,TSX,CAD,
sec-s-0dc0664b40e24a7e817622764c7ce51d,exchange_traded_fund,HBF,Harvest Portfolios Group Inc (Class A),TSX,CAD,
sec-s-85a20ef2102044b88ddfec9f3b3d2a7a,exchange_traded_fund,HBF.B,Harvest Brand Leaders Plus Income ETF  Unhedged,TSX,CAD,
sec-s-66985d5bd0d8425885e53bbaf7b7529b,exchange_traded_fund,HBU,BetaPro Gold Bullion 2x Daily Bull ETF,TSX,CAD,
sec-s-eb9c12768e8c4c87bbc7c4d2fb8277f9,exchange_traded_fund,HBB,Horizons Cdn Select Universe Bond ETF,TSX,CAD,
sec-s-41a581c1273f4a4e950ceebb95785fdc,exchange_traded_fund,HBUG,Horizons GX Cybersecurity Index ETF - Class A,TSX,CAD,
sec-s-a0f75a7170664cc4ba11181d887749b9,exchange_traded_fund,HBD,BetaPro Gold Bullion -2x Daily Bear ETF NEW,TSX,CAD,
sec-s-2cbe0a1cc27049c7a3ab67bc27f5142c,exchange_traded_fund,HCA,Hamilton Canadian Bank Mean Reversion Index ETF,TSX,CAD,
sec-s-8129011454bb4411b9b345bf7c8890b9,exchange_traded_fund,HCLN,Harvest Clean Energy ETF,TSX,CAD,
sec-s-7a02d6d1328845caac96d5b13f1fb976,exchange_traded_fund,HCAL,Hamilton Enhanced Canadian Bank ETF,TSX,CAD,
sec-s-2fa043c8385a46b1bc319d513434fdfe,exchange_traded_fund,HCRE,Horizons Equal Weight Canada REIT Index ETF,TSX,CAD,
sec-s-9a20b52d079c4646a62b7c48605fd477,exchange_traded_fund,HCON,Horizons Conservative TRI ETF Portfolio Class A,TSX,CAD,
sec-s-aee2d0052b904ee5bb08bf2f4e9f4983,exchange_traded_fund,HDIV,Hamilton Enhanced Multi Sector Covered Call ETF Class E,TSX,CAD,
sec-s-36824b4444214f728f5fb37f8d85616b,exchange_traded_fund,HDOC,Horizons GX Telemedicine and Digital Health Index ETF Class A,TSX,CAD,
sec-s-3b3836ad195b4844b9aa95f640ee0822,exchange_traded_fund,HDGE,Accelerate Absolute Return Hedge Fund,TSX,CAD,
sec-s-b34b6f1624234270b2862dc4f50e9b4c,exchange_traded_fund,HDIF,Harvest Diversified Monthly Income ETF - Class A,TSX,CAD,
sec-s-5f9014efdf2743e5aefa15c985f80dbf,exchange_traded_fund,ZUH,BMO Equal Weight US Health Care Hdgd to CAD Index ETF,TSX,CAD,ETFs
sec-s-86bbf5c339cf4ced83bff6dfed91c139,exchange_traded_fund,HEAL,Purpose Healthcare Innovation Yield ETF,TSX,CAD,
sec-s-d0f39ae8fd6b472a83158175f4d99f93,exchange_traded_fund,HERO,Evolve E Gaming Index ETF - Hedged ETF,TSX,CAD,ETFs
sec-s-463f61d8ab474db7a18cf21b9260413c,exchange_traded_fund,HEE,Horizons ETFs Management Canada Inc (Class E),TSX,CAD,ETFs
sec-s-db3f9ff488904f0d8cffb28b564e4cae,exchange_traded_fund,HEWB,Horizons Equal Weight Canada Banks Index ETF,TSX,CAD,
sec-s-f75cd5798a5b44dc9798f7dc89705d2e,exchange_traded_fund,HEU,BetaPro S&P/TSX Capped Energy 2x Daily Bull ETF,TSX,CAD,
sec-s-f86957a772494cc7b2763d429eadac1d,exchange_traded_fund,HEF,Horizons Enhanced Income Financials ETF,TSX,CAD,ETFs
sec-s-81f3d038f6ad4470a7252e72b10d6769,exchange_traded_fund,HEJ,Horizons ETFs Management Canada Inc (Class E),TSX,CAD,ETFs
sec-s-bc179a31a3ad46049c1248968d34d237,exchange_traded_fund,HED,BetaPro S&P/TSX Capped Energy -2x Daily Bear ETF,TSX,CAD,
sec-s-147cca7af5b84544b3723857398fcda7,exchange_traded_fund,HEP,Horizons Enhanced Income Gold Producers ETF,TSX,CAD,ETFs
sec-s-6b50885fc5dd443dba54056f2a8f0eef,exchange_traded_fund,HEA,Horizons ETFs Management Canada Inc (Class E),TSX,CAD,
sec-s-d3b9b195465a45a9aa743a02fab02958,exchange_traded_fund,HEMC,Horizons Emerging Markets Leaders ETF Class A,TSX,CAD,
sec-s-cd9f3114b4264ab7b6b7198e1031dbfe,exchange_traded_fund,HEX,Horizons ETFs Management Canada Inc (Class E),TSX,CAD,ETFs
sec-s-3e7f3279a97a44db853cbf3651607fbb,exchange_traded_fund,HEMB,Horizons Active Emerging Markets Bond ETF Class A,TSX,CAD,
sec-s-0f51d63f79d8464f9e90316360905154,exchange_traded_fund,FHQ.F,First Trust AlphaDEX U.S. Technology Sector Index ETF Hedged,TSX,CAD,ETFs
sec-s-10ddfba42abe4fa6a7c3648c04ba1f2f,exchange_traded_fund,CHCL.B,CI Global Healthcare Leaders Index ETF,AEQUITAS NEO EXCHANGE,CAD,
sec-s-144de2867aea4c74a254c7504563c8c1,exchange_traded_fund,CINC,CI DoubleLine Income USD Fund CAD Hedged,TSX,CAD,
sec-s-158c6f645584464580634df5211c2847,exchange_traded_fund,FDE,First Trust AlphaDEX Emerging Market Dividend ETF CAD-Hedged,TSX,CAD,ETFs
sec-s-1704991c2e2b47d99b92113a8fa74d26,exchange_traded_fund,QQEQ.F,Invesco Nasdaq 100 Equal Weight Index ETF CAD Hedged,TSX,CAD,
sec-s-1f5359fd591b452cb3df17c5b318722a,exchange_traded_fund,VALT,CI Gold Bullion Fund CAD Hedged,TSX,CAD,
sec-s-2507d477349341bd8b3e565d7a79b418,exchange_traded_fund,ZHU,BMO Equal Weight US Health Care Index ETF,TSX,CAD,
sec-s-2b1b238548d14fb5bda0027903e3e807,exchange_traded_fund,CGBI,CIBC Global Bond ex-Canada Index ETF CAD-Hedged,TSX,CAD,
sec-s-2d9ff0e6112b46f9951a28014fd0a6f4,exchange_traded_fund,XFA,iShares MSCI Multifactor USA Index ETF (CAD-Hedged),TSX,CAD,ETFs
sec-s-2e388ff33ab643a58276eabdfb097c02,exchange_traded_fund,GIQU,Guardian I3 U.S. Quality Growth ETF - Hedged ETF,TSX,CAD,
sec-s-0c2d3b0c05384906ad1d3e1d5f162045,exchange_traded_fund,ZWA,BMO Covered Call Dow Jones Industrial Average Hedged to CAD ETF,TSX,CAD,ETFs
sec-s-26b48761e3144008a7bc444c1369e094,exchange_traded_fund,ZDH,BMO International Dividend Hedged To CAD ETF,TSX,CAD,ETFs
sec-s-26c5bee06c514e8a8116ee5033e9e801,exchange_traded_fund,IQD,CI Investments Inc - CI WisdomTree International Qlty Divi Growth Index ETF(Hedged Units),TSX,CAD,
sec-s-068d31d99e1946879f26c27583b27107,exchange_traded_fund,XEH,BlackRock Canada iShares MSCI Europe IMI Index ETF CAD-Hedged,TSX,CAD,ETFs
sec-s-43ebe51820c846f6b4da271ad4a86a4f,exchange_traded_fund,ZLD,BMO Low Volatility International Equity Hedged to CAD ETF,TSX,CAD,ETFs
sec-s-4462e08f1c1d48fa8b1db10668a3461a,exchange_traded_fund,XAGH,iShares U.S. Aggregate Bond Index ETF CAD-Hedged,TSX,CAD,
sec-s-49d2a1bd82ed4e5b8368193cee2491a7,exchange_traded_fund,EHE,CI Investments Inc - CI WisdomTree Europe Hedged Equity Index ETF,TSX,CAD,
sec-s-4a40b597c6e24bae993111c7a5f08674,exchange_traded_fund,EUR,First Trust AlphaDEX European Dividend Index ETF CAD-Hedged,TSX,CAD,ETFs
sec-s-4b6f943248754b5bb0070c5921a63950,exchange_traded_fund,MHCD,Middlefield Healthcare Dividend ETF,TSX,CAD,ETFs
sec-s-547faa2f28654232b485745df62c4f2a,exchange_traded_fund,EHE.B,CI WisdomTree Europe Hedged Equity Index ETF Unhedged,TSX,CAD,
sec-s-5956aa95c23e459d98890c5366133362,exchange_traded_fund,CYBR,Evolve Cyber Security Index Fund  Hedged,TSX,CAD,ETFs
sec-s-59c41d6e32f541c2b91e819291ecb155,exchange_traded_fund,XSMH,iShares S&P U.S. Small-Cap Index ETF CAD-Hedged,TSX,CAD,
sec-s-5e64310bf04b4995b82c51e81f73df1d,exchange_traded_fund,XML,BlackRock Canada iShares Edge MSCI Min Vol EAFE Index ETF CAD-Hedged,TSX,CAD,ETFs
sec-s-5f9014efdf2743e5aefa15c985f80dbf,exchange_traded_fund,ZUH,BMO Equal Weight US Health Care Hdgd to CAD Index ETF,TSX,CAD,ETFs
sec-s-62bd711d1fa74c789be9ca3c2e932655,exchange_traded_fund,ZEQ,BMO MSCI Europe High Quality Hedged to CAD Index ETF,TSX,CAD,ETFs
sec-s-664b3894d80a4f1c9c7f4935e851ef2e,exchange_traded_fund,FLGA,Franklin Liberty Global Aggregate Bond ETF CAD-Hedged,TSX,CAD,
sec-s-34266f55d9fb444ea32611e43a8cc7c1,exchange_traded_fund,XIGS,iShares 1-5 Year U.S. IG Corporate Bond Index ETF CAD-Hedged,TSX,CAD,
sec-s-362088e580724b67a6d4486b8c2e71fd,exchange_traded_fund,DQD,CI Investments Inc - CI WisdomTree U.S. Quality Dividend Growth Variably Hedged Index ETF,TSX,CAD,
sec-s-50d584db809546f49e020999bb6e07bd,exchange_traded_fund,ESGF,BMO ESG US Corporate Bond Hedged to CAD Index ETF,TSX,CAD,
sec-s-5bc843ebd8b84ade9002dbf9f587b27f,exchange_traded_fund,PBI.B,Purpose Best Ideas Fund ETF non-currency hedged shares,TSX,CAD,ETFs
sec-s-8f1eb72f3ac6454bad7e55c4ad08fff7,exchange_traded_fund,HFG,Hamilton Global Financials ETF,TSX,CAD,
sec-s-19d356edf144469c8bacf61a0c23b131,exchange_traded_fund,HFT,Hamilton Financials Innovation ETF Class E,TSX,CAD,
sec-s-826718efec8948ac98cb2e141fc3832c,exchange_traded_fund,HFR,Horizons Active Ultra-Short Term Investment Grade Bond ETF -,TSX,CAD,ETFs
sec-s-660d8eee57044191ba9a543fb371a7cd,exchange_traded_fund,HFD,BetaPro S&P/TSX Capped Financials -2x Daily Bear ETF,TSX,CAD,
sec-s-f7b6c9d5e55a4b36acaaa8f760dea6a5,exchange_traded_fund,HFIN,Hamilton Enhanced Canadian Financials ETF,TSX,CAD,Newly listed
sec-s-bc35def4bac741acaeeed5547768448b,exchange_traded_fund,HFU,BetaPro S&P/TSX Capped Financials 2x Daily Bull ETF,TSX,CAD,
sec-s-c40f8cc3ca124d9cafe22ef3023ddf4b,exchange_traded_fund,ZQQ,BMO Nsq100 Eqty Hg,TSX,CAD,ETFs
sec-s-41928cb634874d8fbfea312046206490,exchange_traded_fund,HGY,Horizons ETFs Management Canada Inc (Class E),TSX,CAD,ETFs
sec-s-d537d0cbd19a4976ab989022ceb02d1d,exchange_traded_fund,HGGG,Harvest Global Gold Giants Index ETF,TSX,CAD,
sec-s-81e242453fbf49c5961e300ffc69127b,exchange_traded_fund,HGRO,Horizons Growth TRI ETF Portfolio,TSX,CAD,
sec-s-83107f1441d446618c527271820b3674,exchange_traded_fund,HGR,Harvest Global REIT Leaders Income ETF,TSX,CAD,
sec-s-7244a11c3d5b41149b88b63ed8799acc,exchange_traded_fund,HGD,BetaPro Canadian Gold Miners -2x Daily Bear ETF,TSX,CAD,
sec-s-919f3caa113746159dbe8cd3872fc526,exchange_traded_fund,HGU,Betapro Canadian gold miners 2X daily bull ETF - ETF Shares,TSX,CAD,
sec-s-f260c6003bcd459cbd35c086ee2ebd3c,exchange_traded_fund,HHL.B,Harvest Healthcare Leaders Income ETF  Unhedged,TSX,CAD,
sec-s-86e98f15da84437ba5d4f3f462fae0f3,exchange_traded_fund,HHL,Harvest Healthcare Leaders Income ETF - Class A,TSX,CAD,ETFs
sec-s-15b468bdb5d84b719623b214ba47057a,exchange_traded_fund,HISA,High Interest Savings Account Fund,AEQUITAS NEO EXCHANGE,CAD,
sec-s-09742546e008479c97bdbc437655935e,exchange_traded_fund,HIX,BetaPro S&P/TSX 60 Daily Inverse ETF NEW,TSX,CAD,
sec-s-62964d97a959454baf83f9bfcbfe09d3,exchange_traded_fund,HIU,Betapro S&P 500 Daily Inverse ETF - ETF Shares,TSX,CAD,
sec-s-bf818c58f0da48e5b2792eba4e0b1bf3,exchange_traded_fund,HIG,Global Healthcare Income & Growth Fund. - Brompton Global Healthcare Income & Growth ETF,TSX,CAD,ETFs
sec-s-228224ff520c4c4cbafe4850bdd9f3fa,exchange_traded_fund,FCUD,Fidelity U Shares High Dividend Index ETF,TSX,CAD,
sec-s-2ac99482960d49b7b7c88915b789c306,exchange_traded_fund,ZQB,BMO High Quality Corporate Bond Index ETF,TSX,CAD,
sec-s-317b2491f04f45519f28ab951f0be0ce,exchange_traded_fund,GHD,Invesco S&P Global ex. Canada High Dividend Low Vol Indx ETF,AEQUITAS NEO EXCHANGE,CAD,
sec-s-47f2098e938b46dcb492b4dff928ce9c,exchange_traded_fund,ZUQ,BMO MSCI USA High Quality Index ETF,TSX,CAD,
sec-s-628d525cc9f9438b8dab0ed749a5d350,exchange_traded_fund,XSQ,iShares Short Term High Quality CAD Bond ETF,TSX,CAD,ETFs
sec-s-62bd711d1fa74c789be9ca3c2e932655,exchange_traded_fund,ZEQ,BMO MSCI Europe High Quality Hedged to CAD Index ETF,TSX,CAD,ETFs
sec-s-6652731f635c48acbbfd0db913f8fafd,exchange_traded_fund,FCUQ,Fidelity U.S. High Quality Index ETF,TSX,CAD,
sec-s-32eb1c257ada47f9901fa0344c24aacc,exchange_traded_fund,ZWP,BMO Europe High Dividend Covered Call ETF CAD,TSX,CAD,ETFs
sec-s-4fbdd8aef2d74366a209305b92708165,exchange_traded_fund,FCIQ,Fidelity International High Quality Index ETF,TSX,CAD,
sec-s-e675787508df4ed8beef63f0d86b1e98,exchange_traded_fund,CSD,BlackRock iShares Short Duration High Income ETF CAD-Hedged,TSX,CAD,ETFs
sec-s-f7b2dadcc0604af093cb478c52cea03f,exchange_traded_fund,FCHH,Fidelity Systematic U.S. High Yield Bnd Curr Neutral ETF Ser L,TSX,CAD,
sec-s-fc74875428e74d3a836299d041747809,exchange_traded_fund,FCCQ,Fidelity Canadian High Quality Index ETF,TSX,CAD,
sec-s-e84cc1efee3447a5b9f21e6f47cc6799,exchange_traded_fund,ZWC,BMO Canadian High Dividend Covered Call ETF,TSX,CAD,ETFs
sec-s-f0b3f72ea14440d6856caeaa61971b42,exchange_traded_fund,XHU,BlackRock Canada iShares U.S. High Dividend Equity Index ETF,TSX,CAD,ETFs
sec-s-cadef41708b84de695df4e9a65447265,exchange_traded_fund,FCID,Fidelity International High Dividend Index ETF,TSX,CAD,
sec-s-c4c66d2b94b94ca2a0a7e535b3529f69,exchange_traded_fund,XHD,BlackRock Canada iShares US High Div Equity Indx ETFCAD- Hedged,TSX,CAD,ETFs
sec-s-e77203c7e90d430ab1019680fb130cda,exchange_traded_fund,NHYB,NBI High Yield Bond ETF,TSX,CAD,
sec-s-e78831f1c2ba4d37a7d939357c00b18e,exchange_traded_fund,XHY,BlackRock Canada iShares U.S. High Yield Bond Index ETF CAD-Hedged,TSX,CAD,ETFs
sec-s-0467cbfb232542248e7dc6379a0fee49,exchange_traded_fund,NSAV,Ninepoint High Interest Savings Fund ETF,AEQUITAS NEO EXCHANGE,CAD,
sec-s-053be3c2edd342ef8a98b7ae5b55fc6c,exchange_traded_fund,ZWH,BMO US High Dividend Covered Call ETF,TSX,CAD,ETFs
sec-s-8732804ff77c4d7ba615a08ac977af51,exchange_traded_fund,ZWG,BMO Global High Dividend Covered Call ETF,TSX,CAD,
sec-s-71db49aab4e446da936ec11ef05c2876,exchange_traded_fund,PSA,Purpose High Interest Savings ETF,TSX,CAD,
sec-s-72aca418e7724cea8ade97b988bbce39,exchange_traded_fund,CSAV,CI First Asset High Interest Savings ETF,TSX,CAD,
sec-s-75ea034ef17a4bf6bb8f77655a57a3a8,exchange_traded_fund,ZWE,BMO Europe High Dividend Covered Call Hedged to CAD ETF,TSX,CAD,ETFs
sec-s-672c501b5ea243099a9aec3ab9ebf86a,exchange_traded_fund,FCCD,Fidelity Canadian High Dividend Index ETF,TSX,CAD,
sec-s-6ce7e8ca7135444284b58e0567d2ef6e,exchange_traded_fund,QHY,Mackenzie U.S. High Yield Bond Index ETF (CAD-Hedged) - Series E,TSX,CAD,ETFs
sec-s-8be4f9baea9a48a4b1b8aae1c53c9bf2,exchange_traded_fund,FCHY,Fidelity Systematic U.S. High Yield Bond ETF Ser L,TSX,CAD,
sec-s-8cb2e8f78d3c42149a6d63bb4f1bcc70,exchange_traded_fund,VIDY,Vanguard FTSE Developed ex North America High Dividend Yield Index ETF,TSX,CAD,ETFs
sec-s-95cb14b58fc448bba2701739ed0ec530,exchange_traded_fund,ZFH,BMO Floating Rate High Yield E,TSX,CAD,ETFs
sec-s-122087dbbded48e2b82534e5e6889924,exchange_traded_fund,ZUQ.F,BMO MSCI USA High Quality Index ETF Hedged,TSX,CAD,
sec-s-7a484b8c312943b2ba72bcb07f757a01,exchange_traded_fund,GHD.F,Invesco S&P Global ex. Can High Div Low Vol Index ETF,AEQUITAS NEO EXCHANGE,CAD,
sec-s-7dcf2a47943e4cc88543e38ba4c29261,exchange_traded_fund,ZGQ,BMO MSCI All Country World High Quality Index ETF,TSX,CAD,ETFs
sec-s-61e5cd6b104341d1a1d5927d3f028d0e,exchange_traded_fund,FCGI,Fidelity Global Monthly High Income ETF  Ser L,TSX,CAD,
sec-s-eba864b2183d4e5db13afe8b30ae91a3,exchange_traded_fund,XQB,iShares High Quality Canadian Bond Index ETF Com,TSX,CAD,ETFs
sec-s-f4c92629e42c4b74980ef41f0322a786,exchange_traded_fund,VDY,Vanguard FTSE Canadian High Dividend Yield Index ETF,TSX,CAD,ETFs
sec-s-ca32846ff2194f62aad31d2336b61d5c,exchange_traded_fund,HLIT,Horizons Global Lithium Producers Index ETF Class A,TSX,CAD,
sec-s-7349a4db41cc44e7a8acc816d9176023,exchange_traded_fund,HLPR,Horizons Laddered Canadian Preferred Share Index ETF,TSX,CAD,
sec-s-ff2299c94f744e569bece2faa405af99,exchange_traded_fund,HMUS,Horizons US Marijuana Index ETF,AEQUITAS NEO EXCHANGE,CAD,
sec-s-e6db75beadc640a3b3f86dd77e2c96b1,exchange_traded_fund,HMJI,BetaPro Marijuana Companies Inverse ETF,TSX,CAD,
sec-s-7cff8e563fd147268bde16e2ecfe4b6e,exchange_traded_fund,HMJU,BetaPro Marijuana Companies 2x Daily Bull ETF,TSX,CAD,
sec-s-51b351498ea24dfa8115832847e98ab7,exchange_traded_fund,HMMJ,Horizons Marijuana Life Sciences Index ETF,TSX,CAD,ETFs
sec-s-54b3215be35e44e59aa08ab199ccd30e,exchange_traded_fund,HMP,AlphaPro Management Inc (Class E),TSX,CAD,ETFs
sec-s-0238314781764d949e197d10dd073a10,exchange_traded_fund,HNU,BetaPro Natural Gas Leveraged Daily Bull ETF,TSX,CAD,
sec-s-b7d048a655d64b34abbdbb7aec121353,exchange_traded_fund,HND,BetaPro Natural Gas Inverse Leveraged Daily Bear ETF,TSX,CAD,
sec-s-f4593daae40c444b9707c2c7a0c610cb,exchange_traded_fund,HOG,Horizons ETFs Management Canada Inc (Class A),TSX,CAD,
